gene	p-value	logFC	ci.hi	ci.lo	fdr
ANKRD10	0.73288177048425	0.0468022469901674	0.346077110215793	-0.252472616235458	0.936754155275172
CNOT6L	0.733031424788282	-0.0071256652484345	0.319313788424066	-0.333565118920935	0.936754155275172
RPL35A	0.732819568993042	0.11548320747635	0.397449233665007	-0.166482818712308	0.936754155275172
UFC1	0.732928700912898	0.0193889628674128	0.34095763387057	-0.302179708135744	0.936754155275172
EIF1B	0.733613583836308	0.124780759269985	0.406434086400665	-0.156872567860696	0.937024622990921
CBLB	0.734050701260224	0.133771285841623	0.538326409459131	-0.270783837775885	0.937109653451341
C14orf119	0.734596433690351	0.0796064914619111	0.379978900797603	-0.220765917873781	0.93733318910338
ARPP19	0.736066997790785	-0.107748954395561	0.205339947807699	-0.42083785659882	0.938417482935051
TRGV9	0.736188329831215	0.141986915644274	0.455092573637297	-0.171118742348749	0.938417482935051
ANXA5	0.737866480664338	0.117760311762369	0.383165088833039	-0.147644465308302	0.939848756697468
FERMT3	0.738054421036446	0.0776991050560943	0.362032278073568	-0.20663406796138	0.939848756697468
ATP6V1G1	0.740549897888827	-0.0535820609891078	0.348706231209048	-0.455870353187264	0.940658308267625
NDUFA1	0.739818823176114	-0.125562824906438	0.234106587723299	-0.485232237536176	0.940658308267625
RFTN1	0.740013128066776	0.092133905469478	0.330737464420736	-0.14646965348178	0.940658308267625
SECISBP2	0.740500686178725	0.0236138626438378	0.29660235668917	-0.249374631401495	0.940658308267625
TERF2IP	0.739107245321864	0.0562316099901384	0.454323165949692	-0.341859945969415	0.940658308267625
DNAJC4	0.7417769278961	-0.0923515288237721	0.194600881241713	-0.379303938889257	0.941271375137601
TLE4	0.741721686300786	0.0529851730680078	0.330922226250781	-0.224951880114766	0.941271375137601
CD164	0.742891179643415	0.0555759063279804	0.448690937105485	-0.337539124449524	0.942212534261883
DNPEP	0.745007938097228	0.0287643958707087	0.345354957950692	-0.287826166209274	0.944423596715734
JPX	0.745610368250381	-0.101624062294089	0.209259148738627	-0.412507273326804	0.944713738128865
SH3BGRL3	0.74614566439284	0.138527616480443	0.512059340978296	-0.23500410801741	0.944918570480466
SERF2	0.747482791327593	0.0849595658719387	0.430269963508354	-0.260350831764477	0.946138127761503
ARL5A	0.748000493742138	-0.0511201338085444	0.269046437466843	-0.371286705083931	0.946319784229047
C1orf162	0.754598493495472	0.117079218141789	0.411484619603957	-0.17732618332038	0.946645426658125
CDC26	0.751653460023642	-0.0272305363398789	0.31098282740531	-0.365443900085068	0.946645426658125
CDC37	0.751994197342138	0.0278935461418701	0.356419849046896	-0.300632756763156	0.946645426658125
CLK1	0.751066013942736	0.0999192718940244	0.364587509097452	-0.164748965309403	0.946645426658125
COA3	0.75036963336405	0.103239215099131	0.337903760133383	-0.131425329935121	0.946645426658125
EEF2	0.751983752104318	-0.0281390448238996	0.406976208587053	-0.463254298234852	0.946645426658125
HAVCR2	0.750221583129034	0.0610562878140372	0.377580736002972	-0.255468160374897	0.946645426658125
HNRNPA3	0.755527177054948	-0.145978041907998	0.259977300142186	-0.551933383958181	0.946645426658125
MPHOSPH8	0.753659863127062	-0.0833097973455713	0.288050145056332	-0.454669739747474	0.946645426658125
NDUFAF8	0.750930243448405	-0.0549096954879024	0.263678517871776	-0.373497908847581	0.946645426658125
NDUFS3	0.752581131593189	0.0355331169241454	0.279871015055851	-0.20880478120756	0.946645426658125
OCIAD1	0.756118529794153	-0.00598471310967497	0.361444586435237	-0.373414012654587	0.946645426658125
PPP2R2A	0.749445714086092	0.10896728068815	0.356297496667939	-0.138362935291639	0.946645426658125
PRR13	0.7536218311242	0.109277284035672	0.543356330964568	-0.324801762893223	0.946645426658125
RPN2	0.755981643230588	-0.121253846357007	0.319077921418217	-0.56158561413223	0.946645426658125
SEPT9	0.755485057227932	-0.145706056984601	0.269969930151877	-0.561382044121078	0.946645426658125
SMIM29	0.755126719871345	0.0933205285459684	0.314786338353124	-0.128145281261187	0.946645426658125
SNW1	0.7528469265434	0.0717657084657245	0.35137119647381	-0.207839779542361	0.946645426658125
SSR3	0.754594381444183	0.114467857735705	0.411460273401001	-0.182524557929592	0.946645426658125
TRPV2	0.749033578840492	0.0961990917455063	0.318056240311691	-0.125658056820679	0.946645426658125
TWF2	0.75456749697219	-0.0994904480973503	0.236142776631652	-0.435123672826353	0.946645426658125
ACAA1	0.75976608251625	0.1045555008909	0.357160443318531	-0.148049441536731	0.946791928523208
CLEC2D	0.761970483702694	0.121115548949556	0.5290253279823	-0.286794230083188	0.946791928523208
CYBA	0.761366270228285	0.0908216138040996	0.517784527710797	-0.336141300102597	0.946791928523208
GGNBP2	0.762130116590317	0.0187436046636682	0.305647227871125	-0.268160018543789	0.946791928523208
IMP4	0.759368436709971	-0.0918844049714129	0.219555703922901	-0.403324513865727	0.946791928523208
KPNB1	0.758443366882038	0.0362019271567834	0.379523088107262	-0.307119233793695	0.946791928523208
PARP4	0.760618591260528	-0.0375275278165995	0.265995465512	-0.341050521145199	0.946791928523208
PPP1R11	0.762206286418468	0.113800811214556	0.38169809171788	-0.154096469288768	0.946791928523208
PSTPIP1	0.759424534899052	-0.12178828239939	0.238968643470803	-0.482545208269582	0.946791928523208
SEL1L	0.762516197108683	0.048709494460698	0.298574310574752	-0.201155321653356	0.946791928523208
SLC25A32	0.76187284970869	0.0861200190843017	0.293332530611458	-0.121092492442854	0.946791928523208
SNAPIN	0.762599904468871	0.0856919890490541	0.29195198997528	-0.120568011877172	0.946791928523208
SP140	0.759921646930886	0.115377000981422	0.405304675353441	-0.174550673390596	0.946791928523208
SS18L2	0.758517957136344	-0.0243380708288317	0.313792842197987	-0.362468983855651	0.946791928523208
STRAP	0.76015113229136	-0.0200386907353072	0.328366972056379	-0.368444353526993	0.946791928523208
WAPL	0.76092075301176	-0.0660798216624507	0.253265832057162	-0.385425475382063	0.946791928523208
ZNF207	0.758512037800254	-0.133879342571861	0.250527662966809	-0.518286348110532	0.946791928523208
ITGA4	0.763455532587097	0.0981170192617907	0.501516712839176	-0.305282674315594	0.947389127533252
AHI1	0.764939292797043	-0.0387988026246991	0.284460651918387	-0.362058257167785	0.947835115866596
LDHA	0.764457718551932	0.00723381805214818	0.467702814530553	-0.453235178426257	0.947835115866596
RACK1	0.764864725416084	-0.0950591336596855	0.220180683412143	-0.410298950731514	0.947835115866596
CAPRIN1	0.765780256779136	-0.130170848788682	0.308351270910673	-0.568692968488037	0.948412472769067
LSM6	0.766380728517239	-0.0194011924935978	0.276823201252577	-0.315625586239773	0.948691562613851
ICAM3	0.766774466039311	-0.0152456824923285	0.363592319017769	-0.394083684002426	0.948714591298149
CAMLG	0.770144807261079	-0.0923176992211978	0.200375566271335	-0.385010964713731	0.948822402694926
CCDC90B	0.771589680644954	-0.0929515762104883	0.201613605846466	-0.387516758267443	0.948822402694926
CCT2	0.77058555394516	0.0603127706545335	0.312699257764048	-0.192073716454981	0.948822402694926
CEP57	0.769510004681907	0.0934524868382549	0.344693279752631	-0.157788306076121	0.948822402694926
FKBP8	0.767669551550222	0.0927886599929318	0.415043888746409	-0.229466568760545	0.948822402694926
HSPA1A	0.769817270367002	0.057278822846105	0.296034923870751	-0.181477278178541	0.948822402694926
ILK	0.769264376145216	0.0460176805352672	0.362151870907295	-0.27011650983676	0.948822402694926
NSD3	0.771091267873979	0.1173228464143	0.424368241294855	-0.189722548466255	0.948822402694926
RBM42	0.771228565996404	-0.110271572770722	0.293110014186743	-0.513653159728186	0.948822402694926
RHOA	0.771574391050493	-0.0316342345269196	0.394130494011872	-0.457398963065711	0.948822402694926
SEC31A	0.770260279188887	0.0943505840088372	0.366293045148972	-0.177591877131297	0.948822402694926
TNFRSF14	0.771738901677921	0.118215886742373	0.409437183636051	-0.173005410151304	0.948822402694926
ZEB2	0.770482381397715	0.0929128345269267	0.353654982697632	-0.167829313643779	0.948822402694926
MGST3	0.772235296150827	0.0746062834272176	0.275029958969192	-0.125817392114756	0.94897136247106
DDX17	0.774787224511877	-0.0876411188798338	0.303893180413153	-0.479175418172821	0.949799753170401
FUNDC2	0.774381211623114	0.0941931160394689	0.319917298740254	-0.131531066661317	0.949799753170401
PUF60	0.774038853094274	-0.11252281756476	0.276405205400273	-0.501450840529794	0.949799753170401
RNF126	0.774372651720224	0.0295555358152639	0.310251887058047	-0.251140815427519	0.949799753170401
SYNCRIP	0.774512382336883	0.0870733639896886	0.369798104155863	-0.195651376176486	0.949799753170401
C8orf59	0.776088533972947	0.0779220332671909	0.449222019738699	-0.293377953204317	0.950017106868222
CHTOP	0.775723966637952	-0.0721854737696606	0.233493079491519	-0.37786402703084	0.950017106868222
DOK2	0.776661764194351	0.105675333446068	0.486847483761047	-0.275496816868911	0.950017106868222
EFHD2	0.776094411273087	-0.112255314608648	0.246174819151718	-0.470685448369014	0.950017106868222
MFSD10	0.776842774615849	0.0161257720306371	0.277856833844632	-0.245605289783358	0.950017106868222
ATG3	0.778845755522464	0.0918224623755984	0.331988931142801	-0.148344006391605	0.950201395896549
CNOT1	0.779902704017671	0.0163358899510296	0.29378272727669	-0.261110947374631	0.950201395896549
FABP5	0.77999924787712	0.00166738243198547	0.424775284301001	-0.42144051943703	0.950201395896549
LMAN2	0.778236529600745	-0.0937269743091629	0.276123804295611	-0.463577752913936	0.950201395896549
POLR2M	0.777576763243295	0.043385224021401	0.322519464499639	-0.235749016456837	0.950201395896549
RANGRF	0.779470940677092	-0.00443807133386429	0.310195309245623	-0.319071451913352	0.950201395896549
WASF2	0.778161651541659	-0.0885150584863651	0.25756311542002	-0.43459323239275	0.950201395896549
YWHAB	0.779290240785381	-0.0967879092977602	0.280774269168609	-0.474350087764129	0.950201395896549
ZNF655	0.780478043505906	0.0834751901529999	0.30141031286513	-0.13445993255913	0.950326900349752
FAM136A	0.781189204014475	-0.0964428531329347	0.223030835594883	-0.415916541860753	0.950396556630726
KIAA1109	0.781286849045188	0.0664571434317298	0.286333915788877	-0.153419628925418	0.950396556630726
FAAP20	0.783015167499636	0.0952456792488188	0.349389631407041	-0.158898272909404	0.950524383655771
PPP1R12A	0.783647030416086	0.0625355299969598	0.418483676616181	-0.293412616622261	0.950524383655771
RAN	0.782847179983773	-0.136625529130553	0.294841859645607	-0.568092917906714	0.950524383655771
RHOF	0.78348054483982	-0.110526823894868	0.231530553234949	-0.452584201024685	0.950524383655771
TRIM56	0.782063885569403	-0.0156148217262064	0.343968086578172	-0.375197730030585	0.950524383655771
TRNT1	0.783035846075013	0.00716445327629869	0.243046202966801	-0.228717296414204	0.950524383655771
ADD3	0.794137565238593	0.0621070287290906	0.393007235077148	-0.268793177618967	0.952049475545652
AFF4	0.791059562534674	0.0950020176580472	0.337196125933659	-0.147192090617565	0.952049475545652
APMAP	0.792734981169829	0.0408136182508716	0.460427101048573	-0.37879986454683	0.952049475545652
ARPC5	0.789885801959694	0.0168331272451084	0.401500371980896	-0.367834117490679	0.952049475545652
CDC73	0.790673230536074	-0.0365961357969738	0.285019195494085	-0.358211467088032	0.952049475545652
DENND4C	0.785653782237178	0.0487221277638048	0.282091797383734	-0.184647541856125	0.952049475545652
GYPC	0.791685261406986	0.103018536827268	0.461460527464678	-0.255423453810142	0.952049475545652
H2AFV	0.791323300604087	-0.0597865929668243	0.291731628249558	-0.411304814183206	0.952049475545652
HSBP1	0.788233143785829	-0.0990844715041876	0.249523081433238	-0.447692024441613	0.952049475545652
MLX	0.786958178500406	-0.0476872848940476	0.268120813374495	-0.36349538316259	0.952049475545652
MPG	0.795945280495731	0.0257082673805411	0.374964779797212	-0.32354824503613	0.952049475545652
PPP1R18	0.792049679279216	0.118615337859652	0.595858562805789	-0.358627887086484	0.952049475545652
PPP2R1A	0.795431282446839	0.0521883113039373	0.436825856387841	-0.332449233779967	0.952049475545652
REX1BD	0.789916642982785	0.02022439197482	0.382073141290948	-0.341624357341308	0.952049475545652
SATB1	0.794602060771598	-0.019971777603742	0.341719534875083	-0.381663090082567	0.952049475545652
SEC22B	0.790655423793154	-0.0863810671971343	0.219023617047964	-0.391785751442232	0.952049475545652
SLC20A1	0.794799478172832	0.0877966664217921	0.325790788296341	-0.150197455452757	0.952049475545652
SLC9A3R1	0.796144805831776	0.0163549076725951	0.39688494635123	-0.36417513100604	0.952049475545652
SON	0.788534878151221	-0.0869258135334896	0.309690377765597	-0.483542004832577	0.952049475545652
SRSF1	0.787615474569795	0.0926143617695563	0.35502037378973	-0.169791650250618	0.952049475545652
TCIRG1	0.794520027816157	-0.117890779084607	0.263778590024029	-0.499560148193244	0.952049475545652
TIMM17B	0.793337992327515	-0.100557141311044	0.239962467196251	-0.441076749818339	0.952049475545652
TMEM134	0.786075235809328	-0.0562254317995992	0.203725001988074	-0.316175865587272	0.952049475545652
TMEM9B	0.796197959975901	-0.0819373382795168	0.245798770413656	-0.40967344697269	0.952049475545652
TRIM69	0.79364922409523	0.0849586867661477	0.300026105495626	-0.130108731963331	0.952049475545652
TTC39C	0.788074489817353	0.100474511121451	0.378053643616117	-0.177104621373215	0.952049475545652
VAMP8	0.789152823919881	-0.121391298288128	0.244723357756465	-0.487505954332721	0.952049475545652
VDAC2	0.789713961201395	0.0674519665612409	0.387912439156829	-0.253008506034347	0.952049475545652
YWHAQ	0.786893259408657	-0.0420624768156395	0.300442217213989	-0.384567170845267	0.952049475545652
ZNF644	0.796089519170986	0.0696481434874106	0.339129461227488	-0.199833174252666	0.952049475545652
COX5B	0.797050232993276	-0.0779864048555978	0.314781450702573	-0.470754260413768	0.952618165992436
WDR83OS	0.797883774337395	0.0118937212997357	0.408661641919844	-0.384874199320373	0.95316394204028
BTG2	0.79967917459526	0.0477260148145566	0.415107456410373	-0.31965542678126	0.953741180254669
CCNL1	0.799225326234982	-0.0867802048639616	0.284992377885215	-0.458552787613139	0.953741180254669
COTL1	0.79946930615261	-0.0941383498151681	0.52173905457158	-0.710015754201916	0.953741180254669
THUMPD1	0.799875461969219	0.0821044848549237	0.305196519485445	-0.140987549775597	0.953741180254669
ASNA1	0.802646860176947	0.078726667543603	0.322152250372975	-0.164698915285769	0.956144092975742
DHRS7	0.802270663431905	-0.105418865489715	0.23825758209331	-0.449095313072739	0.956144092975742
JUN	0.803567237688843	-0.114125645724958	0.330678605475759	-0.558929896925674	0.956789804197309
ARPC5L	0.804463487186311	-0.121075662985864	0.279208913013172	-0.521360238984901	0.957286865943541
PPP1R2	0.80474174653854	-0.0372816292023596	0.312881958767694	-0.387445217172413	0.957286865943541
ANXA6	0.805885653241661	0.15345149002889	0.58090201679476	-0.27399903673698	0.957296767049394
EMB	0.805653707713544	-0.0882559070418574	0.291446190893129	-0.467958004976844	0.957296767049394
RWDD1	0.805505846801371	0.0420829472567758	0.425140186494379	-0.340974291980827	0.957296767049394
PPP4C	0.806696371447732	0.0438080890158648	0.402226405909923	-0.314610227878194	0.957809917085124
CITED2	0.807231831455269	0.0829162468813513	0.366787456077519	-0.200954962314817	0.957995918231054
FLNA	0.808329675967066	0.090105292865426	0.520629519177881	-0.340418933447029	0.958295034049897
NT5C	0.808189141993984	0.0872225580844253	0.457389464986752	-0.282944348817901	0.958295034049897
RAP1GDS1	0.808620641622175	-0.0191178108847065	0.246024786248745	-0.284260408018158	0.958295034049897
ACIN1	0.809779703732812	0.072044668765347	0.321525631440843	-0.17743629391015	0.958347526111215
CTSC	0.809482205290813	-0.0926023239413402	0.269712820476442	-0.454917468359122	0.958347526111215
LRBA	0.810546058244594	0.0640100554481368	0.300499581588998	-0.172479470692724	0.958347526111215
STAT3	0.810410651776704	0.10240038223955	0.403907710500505	-0.199106946021406	0.958347526111215
ZNF22	0.810559651384693	-0.0521423272487429	0.231744841270354	-0.33602949576784	0.958347526111215
XPO1	0.811969735672736	-0.0334440020072702	0.268386256246103	-0.335274260260643	0.959566103512313
ALDH9A1	0.812957171485601	0.0392725970616269	0.298243257871837	-0.219698063748583	0.960284300180796
ALKBH7	0.815873750710256	-0.0912394130210353	0.242377224024101	-0.424856050066171	0.960483274394619
ATXN2L	0.815978577501902	-0.0347960141041833	0.252940707867912	-0.322532736076278	0.960483274394619
GOLGB1	0.814315045672467	0.0937338807767618	0.36250588486754	-0.175038123314017	0.960483274394619
HLA-DRB5	0.815595662000332	-0.0373574313246482	0.411134227119673	-0.485849089768969	0.960483274394619
PAXX	0.814395198172144	0.0949345093112825	0.48071732546854	-0.290848306845975	0.960483274394619
PRKAR1A	0.81457838788759	0.0906202856099507	0.436558210426415	-0.255317639206513	0.960483274394619
SNRPA1	0.815993849310246	0.0729719631199223	0.298041620603958	-0.152097694364113	0.960483274394619
XRN2	0.816163921183882	-0.0949890946623349	0.277771426251002	-0.467749615575672	0.960483274394619
PTP4A1	0.816584738371637	0.00143271583427604	0.270183399887425	-0.267317968218873	0.960531536438079
RASSF1	0.817228423935392	0.0946510982970054	0.370235329877097	-0.180933133283086	0.960841787137427
TFG	0.818186420030611	-0.0301789581598786	0.255731337427655	-0.316089253747412	0.961521122796197
CCAR1	0.819458982634919	0.089104503038299	0.341711367191679	-0.163502361115082	0.961552890365985
FLOT1	0.819423623779766	0.13109520710761	0.521440137318146	-0.259249723102926	0.961552890365985
LSM4	0.819734294831579	-0.0933087271830862	0.259937892422065	-0.446555346788238	0.961552890365985
USP8	0.818856798115406	-0.0365744662181873	0.278852251988719	-0.352001184425094	0.961552890365985
DDB1	0.821115117314103	-0.068483878068234	0.241722583827802	-0.37869033996427	0.96272606939609
ANXA11	0.827094916454468	0.00660157653217619	0.366879204874675	-0.353676051810322	0.9632143601486
CD48	0.825234755814364	-0.119012694142474	0.302310438577759	-0.540335826862707	0.9632143601486
EEF1G	0.823688608056427	-0.0101655418867577	0.319082228479807	-0.339413312253322	0.9632143601486
ERH	0.824813934714521	0.0886219770256613	0.469665467713693	-0.29242151366237	0.9632143601486
MPLKIP	0.827244598751586	-0.0520636665508292	0.227544248896674	-0.331671581998333	0.9632143601486
NME3	0.824872561864507	0.0156178033531158	0.314806155062581	-0.28357054835635	0.9632143601486
PIK3CD	0.827118662684917	-0.100655505390729	0.286774266381506	-0.488085277162964	0.9632143601486
PSMD7	0.825518988031501	0.0801722086284571	0.348225131113093	-0.187880713856179	0.9632143601486
RAB7A	0.82376568596494	-0.00261141079027455	0.348478589291298	-0.353701410871848	0.9632143601486
RPL12	0.823469305124086	0.118622758954078	0.485110899465609	-0.247865381557454	0.9632143601486
TMA7	0.824113304998415	0.11525505663381	0.46788395423232	-0.2373738409647	0.9632143601486
TOMM22	0.826968482913062	0.0772057016674924	0.357525897327446	-0.203114493992461	0.9632143601486
UQCRB	0.826838024902958	-0.104063160887838	0.2533105039696	-0.461436825745276	0.9632143601486
USP33	0.822577184761646	0.0786936497466322	0.32271173623458	-0.165324436741316	0.9632143601486
VTI1B	0.825823701351072	-0.0601600653993903	0.231675004301804	-0.351995135100585	0.9632143601486
CD2BP2	0.827813099354517	-0.0627770163117325	0.264240993407984	-0.389795026031449	0.963432732750839
ARPC1B	0.829158889893945	0.0603968463243357	0.456207464567822	-0.335413771919151	0.964555120764391
SIGIRR	0.831417904626565	-0.00749906136659428	0.341718595055253	-0.356716717788441	0.965853295041309
TRBC2	0.830985422537817	0.0885959181500888	0.59195078605424	-0.414758949754062	0.965853295041309
UBE2D2	0.831420570701831	-0.0802769967814751	0.307551036223404	-0.468105029786354	0.965853295041309
BTF3	0.834005125905075	-0.00128559887785684	0.363478721023745	-0.366049918779459	0.965978965602128
CAND1	0.834888870807663	0.0741446047125545	0.310423532627696	-0.162134323202587	0.965978965602128
CPNE1	0.834645892204691	-0.0257528024488485	0.375120952687403	-0.4266265575851	0.965978965602128
HELB	0.836414993247006	0.0228457143125597	0.33116220499995	-0.285470776374831	0.965978965602128
MAP4	0.836288499309507	-0.0878503396642895	0.262492674788541	-0.43819335411712	0.965978965602128
MRPL54	0.83326045213361	0.110625991897573	0.4388510518457	-0.217599068050555	0.965978965602128
MRPS36	0.83468105626523	0.0968237764043256	0.395387040133562	-0.201739487324911	0.965978965602128
MTIF3	0.832398299068981	-0.0703571266794069	0.244111167541765	-0.384825420900579	0.965978965602128
SEC11C	0.833376749071449	0.0895923088528282	0.355996020297785	-0.176811402592129	0.965978965602128
SLC25A38	0.835881640474963	0.0291211936098176	0.292971873063669	-0.234729485844034	0.965978965602128
SRGN	0.836494240675627	0.138540332001541	0.609150239392034	-0.332069575388952	0.965978965602128
SS18	0.835560543850866	-0.0250432274666327	0.269867419923556	-0.319953874856821	0.965978965602128
UQCRC1	0.835045016747991	-0.0804246286527716	0.256119762217222	-0.416969019522765	0.965978965602128
RASAL3	0.836891687353264	0.0130958356627182	0.378237311937757	-0.35204564061232	0.965996840400002
DCK	0.837877126172242	0.00299768588422028	0.371909628207532	-0.365914256439091	0.966134548835599
EMP3	0.838921102903509	-0.0772158514718002	0.393692965344637	-0.548124668288238	0.966134548835599
ERP44	0.838137300028926	-0.0196530424584793	0.283974888615223	-0.323280973532182	0.966134548835599
ILF2	0.83832858683877	0.101715265562151	0.413403710376955	-0.209973179252653	0.966134548835599
KCNAB2	0.838751828928729	0.0559754728496399	0.321056914172498	-0.209105968473218	0.966134548835599
DNM2	0.84007815849017	-0.0700363853968735	0.194570363392671	-0.334643134186418	0.967026701329831
CD2AP	0.842836949853589	0.0952302541800142	0.426207815566334	-0.235747307206306	0.967664888368226
COX6A1	0.842476791209013	-0.0107028278104517	0.362014568574918	-0.383420224195821	0.967664888368226
FUS	0.842066291774971	0.0978994686513189	0.475239448079127	-0.279440510776489	0.967664888368226
ILF3	0.844182282060567	0.0177814020871342	0.383021901496228	-0.347459097321959	0.967664888368226
JTB	0.843387820986427	0.0986555672088119	0.431854490776212	-0.234543356358588	0.967664888368226
NGRN	0.844658764392212	0.0736318038185725	0.32414752099738	-0.176883913360235	0.967664888368226
RNF149	0.843556819015253	0.0378119489207578	0.370481412066173	-0.294857514224657	0.967664888368226
SFT2D1	0.844029335758044	-0.0756380173817518	0.26603415466218	-0.417310189425684	0.967664888368226
STAT4	0.843351056640073	0.0829429247014413	0.418658074238297	-0.252772224835414	0.967664888368226
STX17	0.845076164672959	0.0859092881986876	0.354331895265162	-0.182513318867786	0.967664888368226
TALDO1	0.845224095850301	0.0674509483456404	0.366949830249006	-0.232047933557725	0.967664888368226
TMEM258	0.841303569008938	0.049934137937443	0.466121177847829	-0.366252901972943	0.967664888368226
LSM7	0.846359903660108	-0.012750092094029	0.326880494087271	-0.352380678275329	0.967960899156461
SND1	0.846630885304109	0.0407790067484562	0.296478052892719	-0.214920039395807	0.967960899156461
TPST2	0.845950271686183	0.0843472079044105	0.402598696418669	-0.233904280609848	0.967960899156461
ADD1	0.848694420841732	0.0142276267034978	0.310857535293905	-0.282402281886909	0.968767171952624
RHOG	0.848868348377625	0.0999317089486054	0.429618514071118	-0.229755096173907	0.968767171952624
SEPT7	0.848060460040143	-0.100022207600691	0.269546867497248	-0.469591282698629	0.968767171952624
SYTL1	0.848707597699131	0.094343653822655	0.391353884539468	-0.202666576894158	0.968767171952624
AKR1B1	0.851147497762847	0.0712152571604457	0.314744505567033	-0.172313991246142	0.969685641959591
CD99	0.852245171519829	0.11526042665034	0.503172256271787	-0.272651402971108	0.969685641959591
EMC3	0.850694436844049	-0.0691587104278646	0.223661249690962	-0.361978670546691	0.969685641959591
LMAN1	0.852472585046921	0.0685556222286392	0.288195762849148	-0.15108451839187	0.969685641959591
SLF2	0.85274055663034	0.0420045421045655	0.300824498603623	-0.216815414394492	0.969685641959591
TFDP2	0.852467900989089	-0.0485958840074756	0.273058228413618	-0.37024999642857	0.969685641959591
TROVE2	0.85126822809003	-0.0176932098055317	0.325338502020231	-0.360724921631294	0.969685641959591
VPS26C	0.85222778053464	0.0550999014071255	0.274540238998105	-0.164340436183854	0.969685641959591
UFL1	0.854412384962885	-0.0328062871563665	0.259618228534336	-0.325230802847069	0.971150077110623
AC004687.1	0.856226193610811	0.01651287079521	0.401108746440323	-0.368083004849903	0.971294110711944
ATP5MC2	0.860053353500935	-0.00605588179812022	0.371595539851012	-0.383707303447252	0.971294110711944
C21orf91	0.864858329807252	0.0566464146842338	0.321818149141635	-0.208525319773167	0.971294110711944
DECR1	0.85846729751297	0.0678458201799131	0.301811835908582	-0.166120195548755	0.971294110711944
DIAPH1	0.867775039427587	0.0513329539620294	0.378720062141741	-0.276054154217682	0.971294110711944
ENSA	0.868319775232779	-0.0903553846417574	0.282451505303768	-0.463162274587282	0.971294110711944
FAM192A	0.859808195440259	0.0531194307130323	0.274957529099118	-0.168718667673054	0.971294110711944
G6PD	0.858547154275431	-0.0573807070354586	0.244248252152322	-0.359009666223239	0.971294110711944
GBP3	0.864941514595944	0.0191981687896966	0.287162201472426	-0.248765863893033	0.971294110711944
GLG1	0.866955096270037	-0.0390241678814174	0.266003179528604	-0.344051515291438	0.971294110711944
GZMM	0.862638022464779	0.141765024814831	0.650117590444684	-0.366587540815021	0.971294110711944
HLA-DPA1	0.867016882677106	0.0814515561023424	0.552877460386435	-0.38997434818175	0.971294110711944
HLA-DRB1	0.86331073886015	-0.137369427871158	0.402911910557839	-0.677650766300155	0.971294110711944
KLRF1	0.858300424714977	0.0924220166302616	0.519452645208789	-0.334608611948266	0.971294110711944
LYST	0.868201661549669	0.0746317856019108	0.512639807293042	-0.36337623608922	0.971294110711944
MLEC	0.867419761232884	0.0623856911824404	0.320981658756709	-0.196210276391828	0.971294110711944
MRPL18	0.863230333057085	0.0804470357049836	0.370559815428384	-0.209665744018417	0.971294110711944
MRPS7	0.858689923221687	0.068183503847969	0.323569981217007	-0.187202973521069	0.971294110711944
NCOA3	0.864283505710853	-0.00260314155432895	0.300309254283165	-0.305515537391823	0.971294110711944
OCIAD2	0.863689896478636	0.0809168046453402	0.429810120522131	-0.26797651123145	0.971294110711944
PRDX2	0.865537509060002	-0.0726330953005118	0.264558938540962	-0.409825129141986	0.971294110711944
PRKAA1	0.868365355602888	0.0572276114749562	0.25902069660861	-0.144565473658697	0.971294110711944
RSL1D1	0.867632226331715	-0.0736420567026426	0.323048473418445	-0.47033258682373	0.971294110711944
SDF2	0.867048485616203	0.0740947503602926	0.317493745154539	-0.169304244433954	0.971294110711944
SERPINB9	0.864601329104686	0.0261230304421802	0.371304829268437	-0.319058768384077	0.971294110711944
SH3GLB1	0.863412623274788	-0.070180421581093	0.387089618540611	-0.527450461702797	0.971294110711944
SNHG7	0.862428708351387	0.0548142974098791	0.365275029119991	-0.255646434300233	0.971294110711944
ST8SIA4	0.867844977468079	0.0189536595222511	0.240324403109789	-0.202417084065287	0.971294110711944
STAT2	0.859123089759265	-0.11050310375271	0.339523807916255	-0.560530015421675	0.971294110711944
TAGLN2	0.859460515044608	-0.119453884453	0.361819572467713	-0.600727341373712	0.971294110711944
TAOK3	0.856623998039643	-0.0887722993515782	0.260396192967286	-0.437940791670442	0.971294110711944
TCF7	0.858691178974473	-0.0907062861243362	0.331462356640544	-0.512874928889216	0.971294110711944
TMED9	0.858125195289628	-0.085709606663521	0.256550279449232	-0.427969492776274	0.971294110711944
TMEM230	0.863715320240274	-0.0740092866132614	0.230332629320059	-0.378351202546582	0.971294110711944
VAPA	0.86836121938529	0.0246970673157287	0.337734917457185	-0.288340782825727	0.971294110711944
ZNF24	0.863537653113584	0.0432830059195172	0.340090176127045	-0.25352416428801	0.971294110711944
ABRACL	0.869252594738118	-0.0795026025644493	0.342483954830854	-0.501489159959752	0.971856680854421
IRF9	0.870709306882875	-0.0408093013509244	0.218371786790082	-0.29999038949193	0.973055164430752
DDX18	0.872332897384376	0.0654010389854239	0.409572329115079	-0.278770251144231	0.973149491612301
FGD3	0.872291735742954	0.0537454602487084	0.321752462428481	-0.214261541931064	0.973149491612301
MCRIP1	0.87122485409833	-0.0252842655168155	0.299195572275737	-0.349764103309368	0.973149491612301
